Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Malik Rose,1996,0.1,13.7,3.0,3.0,0.6,0.5,0.3,1,0.011812898741949086,0
Ruben Nembhard,1996,0.085,13.3,4.0,0.8,1.7,0.9,0.0,1,0.011740073036123545,0
Jermaine O'Neal,1996,0.087,13.7,4.1,2.8,0.2,0.0,0.6,1,0.0112587107858048,0
Derek Fisher,1996,0.056,11.0,3.9,1.2,1.5,0.5,0.1,1,0.008737949153033381,0
Tim Duncan,1997,0.192,22.6,21.1,11.9,2.7,0.7,2.5,1,0.9997824929654573,1
Keith Van Horn,1997,0.098,15.7,19.7,6.6,1.7,1.0,0.4,1,0.9921784236634705,1
Zydrunas Ilgauskas,1997,0.189,19.7,13.9,8.8,0.9,0.6,1.6,1,0.964239060734117,1
Ron Mercer,1997,0.073,14.1,15.3,3.5,2.2,1.6,0.2,1,0.89903470025893,1
Brevin Knight,1997,0.163,17.1,9.0,3.2,8.2,2.5,0.2,1,0.8511630405940112,1
Bobby Jackson,1997,-0.014,13.6,11.6,4.4,4.7,1.5,0.2,1,0.8043336185063686,2
Derek Anderson,1997,0.139,15.3,11.7,2.8,3.4,1.3,0.2,1,0.6302065935111336,2
Chauncey Billups,1997,0.065,13.6,11.2,2.4,3.9,1.3,0.1,1,0.5326039889399928,0
Danny Fortson,1997,0.051,14.3,10.2,5.6,1.0,0.6,0.4,1,0.46171665348434754,0
Cedric Henderson,1997,0.072,10.7,10.1,4.0,2.0,1.2,0.5,1,0.4595521145730102,2
Maurice Taylor,1997,0.057,16.1,11.5,4.2,0.7,0.5,0.6,1,0.44066320897575667,2
Tim Thomas,1997,0.091,14.8,11.0,3.7,1.2,0.7,0.2,1,0.3850460865774213,2
Tony Battie,1997,0.015,13.3,8.4,5.4,0.9,0.8,1.1,1,0.32268285340448477,0
Lawrence Funderburke,1997,0.092,16.2,9.5,4.5,1.2,0.4,0.3,1,0.278412093283741,0
Tracy McGrady,1997,0.081,17.4,7.0,4.2,1.5,0.8,1.0,1,0.17561400388607898,0
Michael Stewart,1997,0.081,12.9,4.6,6.6,0.8,0.4,2.4,1,0.14393104986415975,0
Anthony Johnson,1997,0.008,8.6,7.5,2.2,4.3,0.8,0.1,1,0.12086369817428175,0
Antonio Daniels,1997,-0.032,9.9,7.8,1.9,4.5,0.7,0.1,1,0.11592291146358417,0
Chris Anstey,1997,0.044,13.2,5.9,3.8,0.9,0.8,0.7,1,0.07368392822078726,0
Eric Washington,1997,-0.008,9.6,7.7,1.9,1.2,0.8,0.4,1,0.06311263449866587,0
Ed Gray,1997,0.083,13.0,7.6,1.5,1.1,0.5,0.4,1,0.04785362125533433,0
Jerald Honeycutt,1997,0.029,11.8,6.4,2.4,0.9,0.5,0.2,1,0.035083983213605986,0
Alvin Williams,1997,0.059,10.3,6.0,1.5,1.9,0.7,0.1,1,0.03001233295087741,0
Tariq Abdul-Wahad,1997,-0.008,10.1,6.4,2.0,0.9,0.6,0.2,1,0.029920622251585878,0
Rodrick Rhodes,1997,-0.04,7.7,5.8,1.2,1.9,1.1,0.2,1,0.029023375573422036,0
Kelvin Cato,1997,0.129,13.3,3.8,3.4,0.3,0.4,1.3,1,0.022124191435811427,0
Rick Brunson,1997,0.048,9.6,4.3,1.5,2.6,0.7,0.1,1,0.017114513975974893,0
Keith Closs,1997,0.041,14.0,4.0,2.9,0.3,0.2,1.4,1,0.015810795754218707,0
Travis Williams,1997,0.065,13.7,3.5,2.4,0.5,0.5,0.1,1,0.010141518386817861,0
Adonal Foyle,1997,-0.009,9.2,3.0,3.3,0.3,0.2,0.9,1,0.009218205559210274,0
Vince Carter,1998,0.136,19.6,18.3,5.7,3.0,1.1,1.5,1,0.990889341037162,1
Paul Pierce,1998,0.144,19.2,16.5,6.4,2.4,1.7,1.0,1,0.9880872478644945,1
Raef LaFrentz,1998,0.144,18.9,13.8,7.6,0.7,0.8,1.4,1,0.939621320035996,0
Jason Williams,1998,0.055,12.8,12.8,3.1,6.0,1.9,0.0,1,0.8837074657490197,1
Mike Bibby,1998,0.035,14.8,13.2,2.7,6.5,1.6,0.1,1,0.8765396288300137,1
Michael Olowokandi,1998,-0.01,11.8,8.9,7.9,0.6,0.6,1.2,1,0.558970166924532,2
Antawn Jamison,1998,0.105,16.6,9.6,6.4,0.7,0.8,0.3,1,0.523491005237249,2
Tyrone Nesby,1998,0.117,17.0,10.1,3.5,1.6,1.5,0.4,1,0.4823529543277236,0
Larry Hughes,1998,0.117,16.7,9.1,3.8,1.5,0.9,0.3,1,0.2887432658392932,0
Cuttino Mobley,1998,0.077,12.2,9.9,2.3,2.5,0.9,0.5,1,0.2634293355059324,2
Felipe López,1998,0.021,11.8,9.3,3.5,1.3,1.0,0.3,1,0.24520379646311338,0
Michael Dickerson,1998,0.069,11.5,10.9,1.7,1.9,0.5,0.2,1,0.19472636538608276,2
Matt Harpring,1998,0.113,13.0,8.2,4.3,0.9,0.6,0.1,1,0.16895261689183358,1
Peja Stojaković,1998,0.081,13.5,8.4,3.0,1.5,0.9,0.1,1,0.15594535967795806,0
Dirk Nowitzki,1998,0.04,12.8,8.2,3.4,1.0,0.6,0.6,1,0.13023107731120953,0
Robert Traylor,1998,0.152,17.0,5.3,3.7,0.8,0.9,0.9,1,0.07489334451263278,0
Tyson Wheeler,1998,1.367,76.1,4.0,0.0,2.0,0.0,0.0,1,0.06901023884214179,0
Kornél Dávid,1998,0.09,13.6,6.2,3.5,0.8,0.5,0.3,1,0.05552557682867656,0
Brad Miller,1998,0.22,21.2,6.3,3.1,0.6,0.2,0.5,1,0.053088901395507405,0
Michael Doleac,1998,0.138,13.7,6.2,3.0,0.4,0.4,0.3,1,0.04073296244503338,2
Jelani McCoy,1998,0.201,21.1,5.1,3.0,0.2,0.4,0.8,1,0.03510263081179845,0
Vladimir Stepania,1998,-0.022,11.3,5.5,3.3,0.5,0.4,1.0,1,0.03358650214774443,0
Damon Jones,1998,0.095,13.7,5.2,1.8,1.8,0.5,0.0,1,0.022187051365055697,0
Ricky Davis,1998,0.015,12.9,4.5,1.8,1.3,0.7,0.2,1,0.01627096895080684,0
Pat Garrity,1998,0.101,13.0,5.6,1.9,0.5,0.2,0.1,1,0.01612127083793191,0
Keon Clark,1998,0.029,11.3,3.3,3.4,0.4,0.4,1.1,1,0.01497960295411503,0
Brian Skinner,1998,0.012,13.2,4.1,2.5,0.0,0.5,0.6,1,0.012752700560311976,0
Rasho Nesterović,1998,-0.049,3.5,4.0,4.0,0.5,0.0,0.0,1,0.011242885753232162,0
Korleone Young,1998,0.28,31.3,4.3,1.3,0.3,0.0,0.0,1,0.010439775757434403,0
Bonzi Wells,1998,0.103,26.3,4.4,1.3,0.4,0.1,0.1,1,0.009103895384558856,0
Elton Brand,1999,0.121,20.6,20.1,10.0,1.9,0.8,1.6,1,0.9988307281276635,1
Steve Francis,1999,0.111,18.4,18.0,5.3,6.6,1.5,0.4,1,0.994772728918843,1
Lamar Odom,1999,0.055,16.8,16.6,7.8,4.2,1.2,1.3,1,0.9933435659508648,1
Metta World Peace,1999,0.05,13.4,12.0,4.3,2.8,1.7,0.5,1,0.7999733591743178,2
Andre Miller,1999,0.122,17.9,11.1,3.4,5.8,1.0,0.2,1,0.712685408671832,1
Shawn Marion,1999,0.158,17.1,10.2,6.5,1.4,0.7,1.0,1,0.6759392064234023,2
Wally Szczerbiak,1999,0.137,15.4,11.6,3.7,2.8,0.8,0.3,1,0.5856940158896766,1
Kenny Thomas,1999,0.058,12.0,8.3,6.1,1.6,0.8,0.3,1,0.37507644660897266,0
Adrian Griffin,1999,0.098,12.6,6.7,5.2,2.5,1.6,0.2,1,0.33811315208604076,0
Vonteego Cummings,1999,0.036,12.9,9.4,2.5,3.3,1.2,0.2,1,0.30243801880292553,0
James Posey,1999,0.101,13.0,8.2,3.9,1.8,1.2,0.4,1,0.2691509344879352,2
Jason Terry,1999,0.047,13.9,8.1,2.0,4.3,1.1,0.1,1,0.19470852397938035,2
Chucky Atkins,1999,0.072,14.4,9.5,1.5,3.7,0.6,0.0,1,0.17302563434992452,2
Anthony Carter,1999,0.036,11.0,6.3,2.5,4.8,1.2,0.1,1,0.13640552690508417,0
Corey Maggette,1999,0.091,14.1,8.4,3.9,0.8,0.3,0.3,1,0.13164836373081615,0
Dedric Willoughby,1999,0.04,12.2,7.6,2.0,2.6,0.9,0.1,1,0.0956195652972663,0
Baron Davis,1999,0.065,12.9,5.9,2.0,3.8,1.2,0.2,1,0.0858909359104359,0
Richard Hamilton,1999,0.024,11.6,9.0,1.8,1.5,0.4,0.1,1,0.0806364740064023,0
Eddie Robinson,1999,0.13,16.4,7.0,2.7,0.5,0.7,0.4,1,0.06850712773206007,0
Greg Buckner,1999,0.094,12.1,5.7,3.6,1.1,0.8,0.4,1,0.06337955158115158,0
Dion Glover,1999,0.029,12.4,6.5,1.3,0.9,0.5,0.1,1,0.02319583743485727,0
Derrick Dial,1999,0.032,12.0,5.0,3.3,0.6,0.1,0.1,1,0.019034314187107805,0
Calvin Booth,1999,0.043,11.9,3.8,2.9,0.6,0.3,1.3,1,0.015814086053276145,0
Trajan Langdon,1999,0.098,10.9,4.9,1.5,1.1,0.5,0.0,1,0.013901069382564206,0
Evan Eschmeyer,1999,0.095,11.8,2.9,3.5,0.7,0.3,0.7,1,0.012903249161786319,0
Todd MacCulloch,1999,0.15,16.1,3.7,2.6,0.2,0.2,0.7,1,0.01190655272284882,0
Lazaro Borrell,1999,0.079,15.0,3.6,2.4,0.6,0.4,0.2,1,0.010728527242653255,0
Ryan Bowen,1999,0.111,11.8,2.5,2.2,0.4,0.8,0.3,1,0.008113723200363349,0
Rodney Buford,1999,0.072,11.2,4.3,1.4,0.6,0.3,0.2,1,0.008094462839874356,0
Michael Ruffin,1999,0.032,7.8,2.2,3.5,0.6,0.4,0.4,1,0.008056162762799891,0
Kenyon Martin,2000,0.044,13.4,12.0,7.4,1.9,1.1,1.7,1,0.9071636192748206,1
Marc Jackson,2000,0.089,16.1,13.2,7.5,1.2,0.7,0.6,1,0.8966667024639684,1
Mike Miller,2000,0.106,13.2,11.9,4.0,1.7,0.6,0.2,1,0.5155797725339705,1
Darius Miles,2000,0.068,14.7,9.4,5.9,1.2,0.6,1.5,1,0.49936663657308833,1
Morris Peterson,2000,0.096,14.1,9.3,3.2,1.3,0.8,0.3,1,0.21897285895934251,1
Marcus Fizer,2000,-0.022,11.0,9.5,4.3,1.1,0.4,0.3,1,0.21407913372824602,2
Chris Porter,2000,0.008,11.1,8.6,3.7,1.2,0.9,0.1,1,0.17901563109582808,0
Stephen Jackson,2000,0.026,12.1,8.2,2.7,1.8,1.1,0.2,1,0.15025983244086,0
Chris Mihm,2000,0.053,12.6,7.6,4.7,0.3,0.3,0.9,1,0.12632424848292015,2
Courtney Alexander,2000,0.027,11.6,9.5,2.2,1.0,0.7,0.1,1,0.12591105910806139,2
Quentin Richardson,2000,0.106,16.5,8.1,3.4,0.8,0.6,0.1,1,0.12274339793487347,0
