Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Monta Ellis,2005,0.028,11.1,6.8,2.1,1.6,0.7,0.2,1,0.3709745045924982,0
Chuck Hayes,2005,0.212,18.0,3.7,4.5,0.4,0.7,0.4,1,0.36893458498231235,0
José Calderón,2005,0.029,11.4,5.5,2.2,4.5,0.7,0.1,1,0.36296355633230043,0
Ike Diogu,2005,0.123,15.8,7.0,3.3,0.4,0.2,0.4,1,0.36218286768653496,0
Martell Webster,2005,0.039,11.6,6.6,2.1,0.6,0.3,0.2,1,0.34333923855603576,0
Gerald Green,2005,0.064,13.1,5.2,1.3,0.6,0.4,0.1,1,0.3117530781315054,0
James Singleton,2005,0.147,13.6,3.4,3.3,0.5,0.3,0.4,1,0.3101333183930825,0
Wayne Simien,2005,0.096,11.5,3.4,2.0,0.2,0.3,0.0,1,0.29968631088145875,0
Amir Johnson,2005,0.208,20.3,6.7,1.3,1.0,0.0,0.7,1,0.2915721965459469,0
Brandon Roy,2006,0.114,18.0,16.8,4.4,4.0,1.2,0.2,1,0.5791490382179673,1
Randy Foye,2006,0.058,14.0,10.1,2.7,2.8,0.6,0.3,1,0.5327512632214292,1
Andrea Bargnani,2006,0.057,12.8,11.6,3.9,0.8,0.5,0.8,1,0.5315852055590531,1
LaMarcus Aldridge,2006,0.118,17.1,9.0,5.0,0.4,0.3,1.2,1,0.5015247906679485,0
Rajon Rondo,2006,0.064,13.1,6.4,3.7,3.8,1.6,0.1,1,0.5001656552857078,0
Walter Herrmann,2006,0.125,16.1,9.2,2.9,0.5,0.4,0.1,1,0.4960534452950615,0
Rudy Gay,2006,0.011,12.4,10.8,4.5,1.3,0.9,0.9,1,0.48410022444369144,1
Adam Morrison,2006,-0.03,7.9,11.8,2.9,2.1,0.4,0.1,1,0.4733682775460551,2
Craig Smith,2006,0.121,15.7,7.4,5.1,0.6,0.6,0.2,1,0.46348591356442737,2
Paul Millsap,2006,0.153,17.6,6.8,5.2,0.8,0.8,0.9,1,0.46348591356442737,2
Jorge Garbajosa,2006,0.074,12.1,8.5,4.9,1.9,1.2,0.2,1,0.46348591356442737,0
James White,2006,0.108,12.1,8.3,3.3,0.8,0.5,0.2,1,0.42834354679846676,0
Kyle Lowry,2006,0.148,18.3,5.6,3.1,3.2,1.4,0.1,1,0.41992077320870796,0
Renaldo Balkman,2006,0.125,16.1,4.9,4.3,0.6,0.8,0.6,1,0.4187803328016232,0
Shelden Williams,2006,0.07,12.3,5.5,5.4,0.5,0.6,0.5,1,0.4187803328016232,0
Tyrus Thomas,2006,0.11,14.8,5.2,3.7,0.6,0.6,1.1,1,0.4187803328016232,2
Kelenna Azubuike,2006,0.083,13.4,7.1,2.3,0.7,0.5,0.2,1,0.4163175883088677,0
Marcus Williams,2006,-0.004,11.5,6.8,2.1,3.3,0.4,0.0,1,0.40587150366802094,0
Ersan İlyasova,2006,0.051,12.1,6.1,2.9,0.7,0.4,0.3,1,0.4007901970857144,0
Rodney Carney,2006,0.055,11.4,6.6,1.9,0.4,0.6,0.3,1,0.38762321537606853,0
Kevinn Pinkney,2006,0.075,11.6,5.2,2.5,0.8,0.5,0.5,1,0.3729986145235952,0
Tarence Kinsey,2006,0.046,13.0,7.7,2.0,0.9,1.1,0.0,1,0.3709745045924982,0
Justin Williams,2006,0.132,17.3,5.0,4.4,0.1,0.2,0.6,1,0.3531841652584522,0
Alexander Johnson,2006,0.083,13.2,4.4,3.1,0.3,0.4,0.6,1,0.33646532823737824,0
Thabo Sefolosha,2006,0.047,8.5,3.6,2.2,0.8,0.5,0.2,1,0.3151668969883869,0
Renaldo Major,2006,-0.196,-3.7,5.0,2.0,0.0,2.0,0.0,1,0.30466873778186443,0
JJ Redick,2006,0.134,13.0,6.0,1.2,0.9,0.3,0.0,1,0.3006000870858426,0
Mickaël Gelabale,2006,0.05,9.8,4.6,2.5,0.8,0.3,0.3,1,0.29968631088145875,0
Sergio Rodríguez,2006,0.05,14.1,3.7,1.4,3.3,0.5,0.0,1,0.2986018355357176,0
Allan Ray,2006,0.039,10.0,6.2,1.5,0.9,0.4,0.1,1,0.28916268226130065,0
Al Horford,2007,0.103,14.7,10.1,9.7,1.5,0.7,0.9,1,0.5538073176300667,1
Luis Scola,2007,0.154,16.1,10.3,6.4,1.3,0.7,0.2,1,0.5538073176300667,1
Kevin Durant,2007,0.04,15.8,20.3,4.4,2.4,1.0,0.9,1,0.5322430087816745,1
Jamario Moon,2007,0.126,15.0,8.5,6.2,1.2,1.0,1.4,1,0.48581376776767543,2
Juan Carlos Navarro,2007,0.031,11.9,10.9,2.6,2.2,0.6,0.0,1,0.48527003017559506,2
Mike Conley,2007,0.038,12.6,9.4,2.6,4.2,0.8,0.0,1,0.48527003017559506,0
Al Thornton,2007,0.025,12.7,12.7,4.5,1.2,0.6,0.5,1,0.48410022444369144,1
Jeff Green,2007,0.003,9.8,10.5,4.7,1.5,0.6,0.6,1,0.48410022444369144,1
Ramon Sessions,2007,0.077,16.2,8.1,3.4,7.5,1.0,0.2,1,0.47947331113964786,0
Joakim Noah,2007,0.12,15.5,6.6,5.6,1.1,0.9,0.9,1,0.46348591356442737,0
Carl Landry,2007,0.251,21.4,8.1,4.9,0.5,0.4,0.2,1,0.46348591356442737,2
Thaddeus Young,2007,0.14,16.5,8.2,4.2,0.8,1.0,0.1,1,0.46348591356442737,2
Rodney Stuckey,2007,0.09,13.8,7.6,2.3,2.8,0.9,0.1,1,0.45241218316695764,2
Daequan Cook,2007,-0.013,7.9,8.8,3.0,1.3,0.4,0.2,1,0.4369358328978582,0
Jared Dudley,2007,0.1,13.6,5.8,3.9,1.1,0.8,0.1,1,0.4187803328016232,0
Sean Williams,2007,0.093,13.9,5.6,4.4,0.4,0.4,1.5,1,0.4187803328016232,0
Yi Jianlian,2007,0.022,11.3,8.6,5.2,0.8,0.5,0.8,1,0.41667288381138773,0
Kasib Powell,2007,0.006,9.0,7.6,4.0,1.6,0.8,0.2,1,0.4051293653385669,0
Wilson Chandler,2007,0.038,11.7,7.3,3.6,0.9,0.4,0.5,1,0.3825491131690766,0
Corey Brewer,2007,-0.005,8.3,5.8,3.7,1.4,1.0,0.3,1,0.3622520383644705,0
Joel Anthony,2007,0.054,8.8,3.5,3.9,0.1,0.4,1.3,1,0.357902159273918,0
Marcus Williams,2007,0.009,11.0,5.9,1.9,2.6,0.5,0.1,1,0.3511414936427246,0
Stéphane Lasme,2007,0.041,11.7,5.2,3.3,0.2,0.8,1.4,1,0.3406929084148418,0
Glen Davis,2007,0.128,11.3,4.5,3.0,0.4,0.4,0.3,1,0.33646532823737824,0
Mike Harris,2007,0.143,17.1,3.6,3.2,0.2,0.4,0.2,1,0.33646532823737824,0
Javaris Crittenton,2007,0.004,11.0,5.6,2.2,1.0,0.4,0.0,1,0.3297084743132102,0
Julian Wright,2007,0.126,15.4,3.9,2.1,0.7,0.5,0.2,1,0.32554989417531144,0
Nick Young,2007,0.017,11.6,7.5,1.5,0.8,0.5,0.1,1,0.31305117949117184,0
Aaron Gray,2007,0.066,13.9,4.3,2.8,0.7,0.3,0.3,1,0.3101333183930825,0
Jason Smith,2007,0.067,10.7,4.5,3.0,0.3,0.3,0.7,1,0.3101333183930825,0
Derrick Rose,2008,0.078,16.0,16.8,3.9,6.3,0.8,0.2,1,0.5935743248180264,1
O.J. Mayo,2008,0.052,14.2,18.5,3.8,3.2,1.1,0.2,1,0.5791490382179673,1
Brook Lopez,2008,0.112,17.9,13.0,8.1,1.0,0.5,1.8,1,0.5747496339806055,1
Marc Gasol,2008,0.121,16.7,11.9,7.4,1.7,0.8,1.1,1,0.5538073176300667,2
Jason Thompson,2008,0.057,13.9,11.1,7.4,1.1,0.6,0.7,1,0.5538073176300667,0
Kevin Love,2008,0.124,18.3,11.1,9.1,1.0,0.4,0.6,1,0.5538073176300667,2
Greg Oden,2008,0.167,18.1,8.9,7.0,0.5,0.4,1.1,1,0.5538073176300667,0
Mario Chalmers,2008,0.095,13.3,10.0,2.8,4.9,2.0,0.1,1,0.5475243970037128,2
Russell Westbrook,2008,0.035,15.2,15.3,4.9,5.3,1.3,0.2,1,0.5470185486976576,1
Eric Gordon,2008,0.082,14.9,16.1,2.6,2.8,1.0,0.4,1,0.5441311795281185,2
Rudy Fernández,2008,0.147,15.5,10.4,2.7,2.0,0.9,0.2,1,0.5327512632214292,0
Michael Beasley,2008,0.081,17.2,13.9,5.4,1.0,0.5,0.5,1,0.5315852055590531,1
D.J. White,2008,0.157,19.8,8.9,4.6,0.9,0.4,0.7,1,0.5315852055590531,0
Anthony Morrow,2008,0.096,14.7,10.1,3.0,1.2,0.5,0.2,1,0.4960534452950615,0
D.J. Augustin,2008,0.128,14.9,11.8,1.8,3.5,0.6,0.0,1,0.4906239917452931,0
Anthony Randolph,2008,0.069,16.9,7.9,5.8,0.8,0.7,1.2,1,0.46348591356442737,0
Ryan Anderson,2008,0.09,13.6,7.4,4.7,0.8,0.7,0.3,1,0.46348591356442737,0
Luc Mbah a Moute,2008,0.092,12.3,7.2,5.9,1.1,1.1,0.5,1,0.46348591356442737,0
JaVale McGee,2008,0.084,17.0,6.5,3.9,0.3,0.4,1.0,1,0.46348591356442737,0
Marreese Speights,2008,0.146,17.9,7.7,3.7,0.4,0.3,0.7,1,0.4337108063541963,0
Darrell Arthur,2008,0.055,11.3,5.6,4.6,0.6,0.7,0.7,1,0.4187803328016232,0
Courtney Lee,2008,0.108,10.7,8.4,2.3,1.2,1.0,0.2,1,0.4163175883088677,0
Roy Hibbert,2008,0.102,16.1,7.1,3.5,0.7,0.3,1.1,1,0.3991464704592425,0
Danilo Gallinari,2008,0.119,13.4,6.1,2.0,0.5,0.5,0.1,1,0.3890113966052096,0
Nicolas Batum,2008,0.123,12.9,5.4,2.8,0.9,0.6,0.5,1,0.384597763327142,0
George Hill,2008,0.08,11.6,5.7,2.1,1.8,0.6,0.3,1,0.3729986145235952,0
Kyle Weaver,2008,0.049,10.2,5.3,2.3,1.8,0.8,0.4,1,0.3729986145235952,0
Dontell Jefferson,2008,0.089,12.7,4.8,2.0,1.5,0.7,0.2,1,0.3729986145235952,0
Brandon Rush,2008,0.024,9.0,8.1,3.1,0.9,0.5,0.5,1,0.3713491356865423,0
Mike Taylor,2008,-0.028,10.1,5.7,1.7,2.1,0.7,0.0,1,0.33583072834957745,0
Stephen Curry,2009,0.077,16.3,17.5,4.5,5.9,1.9,0.2,1,0.5935743248180264,1
Tyreke Evans,2009,0.097,18.2,20.1,5.3,5.8,1.5,0.4,1,0.5935743248180264,1
Reggie Williams,2009,0.105,16.1,15.2,4.6,2.8,1.0,0.3,1,0.5679491808437366,0
Brandon Jennings,2009,0.075,14.5,15.5,3.4,5.7,1.3,0.2,1,0.558842454044815,1
Taj Gibson,2009,0.103,13.8,9.0,7.5,0.9,0.6,1.3,1,0.5538073176300667,1
Darren Collison,2009,0.067,16.5,12.4,2.5,5.7,1.0,0.1,1,0.5352855496567556,1
Omri Casspi,2009,0.063,13.0,10.3,4.5,1.2,0.7,0.2,1,0.5315852055590531,0
Jonas Jerebko,2009,0.095,13.9,9.3,6.0,0.7,1.0,0.4,1,0.5315852055590531,2
Chase Budinger,2009,0.1,14.1,8.9,3.0,1.2,0.5,0.1,1,0.4960534452950615,0
Marcus Thornton,2009,0.103,17.4,14.5,2.9,1.6,0.8,0.2,1,0.4960534452950615,2
James Harden,2009,0.124,14.0,9.9,3.2,1.8,1.1,0.3,1,0.4960534452950615,2
DeJuan Blair,2009,0.147,17.7,7.8,6.4,0.8,0.6,0.5,1,0.48581376776767543,2
Wesley Matthews,2009,0.108,12.3,9.4,2.3,1.5,0.8,0.2,1,0.48373511275454806,0
Jonny Flynn,2009,0.002,13.0,13.5,2.4,4.4,1.0,0.0,1,0.47296815855971447,2
Tyler Hansbrough,2009,0.07,14.6,8.5,4.8,1.0,0.6,0.3,1,0.46348591356442737,0
Terrence Williams,2009,-0.007,11.5,8.4,4.5,2.9,0.6,0.1,1,0.45277438737663056,0
Oliver Lafayette,2009,0.098,12.8,7.0,4.0,2.0,0.0,0.0,1,0.43128088081499644,0
DeMar DeRozan,2009,0.066,12.5,8.6,2.9,0.7,0.6,0.2,1,0.42834354679846676,0
Alonzo Gee,2009,0.108,16.2,7.4,3.0,0.6,0.6,0.1,1,0.42834354679846676,0
Ty Lawson,2009,0.135,16.4,8.3,1.9,3.1,0.7,0.0,1,0.4230330848091369,0
Toney Douglas,2009,0.097,14.9,8.6,1.9,2.0,0.8,0.1,1,0.4230330848091369,0
Jrue Holiday,2009,0.032,12.3,8.0,2.6,3.8,1.1,0.2,1,0.417811710691284,0
Serge Ibaka,2009,0.134,15.2,6.3,5.4,0.1,0.3,1.3,1,0.4060574434239755,0
Jordan Hill,2009,0.105,15.0,5.2,3.7,0.4,0.3,0.4,1,0.38979063651382156,0
Austin Daye,2009,0.067,12.8,5.1,2.5,0.5,0.4,0.4,1,0.3729986145235952,0
Sam Young,2009,0.044,13.0,7.4,2.5,0.7,0.4,0.3,1,0.3709745045924982,0
A.J. Price,2009,0.065,14.0,7.3,1.6,1.9,0.6,0.1,1,0.3553135879796987,0
Rodrigue Beaubois,2009,0.134,18.5,7.1,1.4,1.3,0.5,0.2,1,0.3519518129404456,0
Wayne Ellington,2009,0.014,9.6,6.6,2.1,1.0,0.3,0.1,1,0.33266872425921185,0
Jon Brockman,2009,0.125,12.4,2.8,4.1,0.4,0.3,0.1,1,0.32828741971077063,0
Blake Griffin,2010,0.152,21.9,22.5,12.1,3.8,0.8,0.5,1,0.6008091608007788,1
Landry Fields,2010,0.1,13.5,9.7,6.4,1.9,1.0,0.2,1,0.5538073176300667,1
Greg Monroe,2010,0.143,18.0,9.4,7.5,1.3,1.2,0.6,1,0.5538073176300667,2
John Wall,2010,0.041,15.8,16.4,4.6,8.3,1.8,0.5,1,0.5470185486976576,1
DeMarcus Cousins,2010,0.022,14.6,14.1,8.6,2.5,1.0,0.8,1,0.5431214987011335,1
Evan Turner,2010,0.06,10.8,7.2,3.9,2.0,0.6,0.2,1,0.5001656552857078,0
Ed Davis,2010,0.119,15.8,7.7,7.1,0.6,0.6,1.0,1,0.48581376776767543,0
Jordan Crawford,2010,-0.026,11.8,11.7,2.5,2.8,0.9,0.1,1,0.47296815855971447,0
Derrick Favors,2010,0.091,13.9,6.8,5.3,0.5,0.4,0.9,1,0.46348591356442737,2
Paul George,2010,0.091,13.0,7.8,3.7,1.1,1.0,0.4,1,0.46348591356442737,2
Gary Neal,2010,0.099,13.1,9.8,2.5,1.2,0.3,0.1,1,0.4537593568482265,1
Wesley Johnson,2010,0.03,10.2,9.0,3.0,1.9,0.7,0.7,1,0.44870203662911845,2
Trevor Booker,2010,0.119,15.3,5.3,3.9,0.5,0.4,0.6,1,0.4187803328016232,0
Eric Bledsoe,2010,0.008,10.8,6.7,2.8,3.6,1.1,0.3,1,0.417811710691284,2
Samardo Samuels,2010,0.002,11.7,7.8,4.3,0.5,0.4,0.5,1,0.41667288381138773,0
Patrick Patterson,2010,0.134,16.7,6.3,3.8,0.8,0.3,0.7,1,0.4060574434239755,0
Christian Eyenga,2010,-0.016,9.0,6.9,2.8,0.8,0.8,0.6,1,0.3713491356865423,0
Manny Harris,2010,0.002,10.4,5.9,2.6,1.6,0.6,0.1,1,0.35610649142533624,0
Gordon Hayward,2010,0.048,10.7,5.4,1.9,1.1,0.4,0.3,1,0.3455225077449941,0
Gary Forbes,2010,0.055,11.7,5.2,1.8,0.8,0.4,0.1,1,0.3455225077449941,0
Tiago Splitter,2010,0.149,16.0,4.6,3.4,0.4,0.5,0.3,1,0.33646532823737824,0
Semih Erden,2010,0.115,10.3,4.0,2.9,0.5,0.4,0.6,1,0.33646532823737824,0
Larry Sanders,2010,0.057,11.0,4.3,3.0,0.3,0.4,1.2,1,0.33646532823737824,0
Al-Farouq Aminu,2010,0.022,9.6,5.6,3.3,0.7,0.7,0.3,1,0.3300632992384438,0
Nikola Peković,2010,0.035,11.2,5.5,3.0,0.4,0.3,0.5,1,0.31418670579405655,0
Timofey Mozgov,2010,0.053,10.8,3.6,2.7,0.3,0.3,0.6,1,0.3101333183930825,0
Luke Harangody,2010,0.048,10.1,3.9,2.9,0.6,0.3,0.3,1,0.3101333183930825,0
Zabian Dowdell,2010,-0.019,11.7,5.0,0.8,2.1,0.8,0.1,1,0.3025706107798943,0
Jeremy Evans,2010,0.167,18.8,3.6,2.0,0.5,0.3,0.3,1,0.29968631088145875,0
Damion James,2010,0.015,10.1,4.4,3.4,0.8,0.6,0.5,1,0.2954174968913002,0
Kyrie Irving,2011,0.125,21.4,18.5,3.7,5.4,1.1,0.4,1,0.5935743248180264,1
Ricky Rubio,2011,0.07,14.6,10.6,4.2,8.2,2.2,0.2,1,0.5824816050603283,1
Chandler Parsons,2011,0.09,13.3,9.5,4.8,2.1,1.2,0.5,1,0.5679491808437366,2
Kenneth Faried,2011,0.212,21.9,10.2,7.7,0.8,0.7,1.0,1,0.5538073176300667,1
Iman Shumpert,2011,0.068,10.8,9.5,3.2,2.8,1.7,0.1,1,0.5327512632214292,0
Isaiah Thomas,2011,0.124,17.6,11.5,2.6,4.1,0.8,0.1,1,0.5327512632214292,2
Derrick Williams,2011,0.059,12.9,8.8,4.7,0.6,0.5,0.5,1,0.5315852055590531,2
Klay Thompson,2011,0.05,14.9,12.5,2.4,2.0,0.7,0.3,1,0.5204627976034863,1
Brandon Knight,2011,0.029,11.7,12.8,3.2,3.8,0.7,0.2,1,0.48527003017559506,0
MarShon Brooks,2011,0.022,12.9,12.6,3.6,2.3,0.9,0.3,1,0.48527003017559506,2
Kemba Walker,2011,0.009,14.9,12.1,3.5,4.4,0.9,0.3,1,0.48527003017559506,0
Markieff Morris,2011,0.059,12.1,7.4,4.4,1.0,0.7,0.7,1,0.46348591356442737,0
Kawhi Leonard,2011,0.171,16.6,7.9,5.1,1.1,1.3,0.4,1,0.46348591356442737,0
Ivan Johnson,2011,0.113,14.3,6.4,4.0,0.6,0.8,0.3,1,0.46348591356442737,0
Tristan Thompson,2011,0.038,13.3,8.2,6.5,0.5,0.5,1.0,1,0.4385891246384074,2
Gustavo Ayón,2011,0.142,16.7,5.9,4.9,1.4,1.0,0.9,1,0.43539372967047024,0
Nikola Vučević,2011,0.109,14.3,5.5,4.8,0.6,0.4,0.7,1,0.4187803328016232,0
Derrick Byars,2011,0.147,14.9,5.0,5.5,0.5,1.0,0.0,1,0.4187803328016232,0
Alec Burks,2011,0.076,14.0,7.2,2.2,0.9,0.5,0.1,1,0.4163175883088677,0
Jerome Dyson,2011,0.026,11.3,7.4,2.1,2.0,1.2,0.2,1,0.40587150366802094,0
Jan Veselý,2011,0.076,11.5,4.7,4.4,0.8,0.7,0.6,1,0.36893458498231235,0
Josh Harrellson,2011,0.127,13.7,4.4,3.9,0.3,0.6,0.5,1,0.36893458498231235,0
Bismack Biyombo,2011,0.019,10.6,5.2,5.8,0.4,0.3,1.8,1,0.3651381382592016,0
Donald Sloan,2011,-0.024,8.9,5.5,2.0,3.2,0.4,0.1,1,0.3520100869145155,0
Tobias Harris,2011,0.087,14.2,5.0,2.4,0.5,0.3,0.2,1,0.34529533564304543,0
Lavoy Allen,2011,0.124,12.7,4.1,4.2,0.8,0.3,0.4,1,0.34136881159377325,0
Enes Freedom,2011,0.095,14.5,4.6,4.2,0.1,0.3,0.3,1,0.34136881159377325,0
Jeremy Tyler,2011,-0.014,10.4,4.9,3.3,0.4,0.4,0.5,1,0.3406929084148418,0
Jordan Williams,2011,0.101,14.5,4.6,3.6,0.3,0.5,0.3,1,0.33646532823737824,0
Norris Cole,2011,0.0,7.9,6.8,1.4,2.0,0.7,0.0,1,0.3315213961424883,0
Anthony Davis,2012,0.159,21.7,13.5,8.2,1.0,1.2,1.8,1,0.5747496339806055,1
Bradley Beal,2012,0.082,13.6,13.9,3.8,2.4,0.9,0.5,1,0.5679491808437366,1
Damian Lillard,2012,0.088,16.4,19.0,3.1,6.5,0.9,0.2,1,0.558842454044815,1
Michael Kidd-Gilchrist,2012,0.051,14.0,9.0,5.8,1.5,0.7,0.9,1,0.5315852055590531,2
Harrison Barnes,2012,0.065,11.0,9.2,4.1,1.2,0.6,0.2,1,0.5315852055590531,1
Kyle Singler,2012,0.048,10.0,8.8,4.0,0.9,0.7,0.5,1,0.5315852055590531,2
Andre Drummond,2012,0.172,21.6,7.9,7.6,0.5,1.0,1.6,1,0.5071071037621454,2
Jonas Valančiūnas,2012,0.127,15.6,8.9,6.0,0.7,0.3,1.3,1,0.5015247906679485,2
Dion Waiters,2012,0.026,13.7,14.7,2.4,3.0,1.0,0.3,1,0.47296815855971447,1
Maurice Harkless,2012,0.059,12.5,8.2,4.4,0.7,1.2,0.8,1,0.46348591356442737,0
Tyler Zeller,2012,0.048,11.0,7.9,5.7,1.2,0.5,0.9,1,0.46348591356442737,2
Jared Sullinger,2012,0.146,13.5,6.0,5.9,0.8,0.5,0.5,1,0.43539372967047024,0
Patrick Beverley,2012,0.148,15.4,5.6,2.7,2.9,0.9,0.5,1,0.41992077320870796,0
John Henson,2012,0.109,18.2,6.0,4.7,0.5,0.3,0.7,1,0.4060574434239755,0
Alexey Shved,2012,0.02,11.0,8.6,2.3,3.7,0.7,0.4,1,0.40587150366802094,0
Andrew Nicholson,2012,0.065,15.1,7.8,3.4,0.6,0.3,0.4,1,0.3991464704592425,0
Chris Copeland,2012,0.117,16.8,8.7,2.1,0.5,0.3,0.2,1,0.3873847469947293,0
Brian Roberts,2012,0.078,14.6,7.1,1.2,2.8,0.5,0.0,1,0.38615790867038235,0
Terrence Jones,2012,0.128,17.1,5.5,3.4,0.8,0.6,1.0,1,0.384597763327142,0
Thomas Robinson,2012,-0.002,10.9,4.8,4.5,0.7,0.6,0.4,1,0.373340587329435,0
Jae Crowder,2012,0.055,10.2,5.0,2.4,1.2,0.8,0.2,1,0.3729986145235952,0
Terrence Ross,2012,0.034,10.4,6.4,2.0,0.7,0.6,0.2,1,0.3709745045924982,0
Khris Middleton,2012,0.089,11.4,6.1,1.9,1.0,0.6,0.1,1,0.36103494073266895,0
Meyers Leonard,2012,0.097,12.1,5.5,3.7,0.5,0.2,0.6,1,0.3531841652584522,0
Quincy Acy,2012,0.157,15.9,4.0,2.7,0.4,0.4,0.5,1,0.33646532823737824,0
Arnett Moultrie,2012,0.149,16.7,3.7,3.1,0.2,0.4,0.2,1,0.33646532823737824,0
Pablo Prigioni,2012,0.123,13.0,3.5,1.8,3.0,0.9,0.0,1,0.3316331338573028,0
Austin Rivers,2012,-0.038,5.9,6.2,1.8,2.1,0.4,0.1,1,0.3252638938471373,0
Jeff Taylor,2012,0.039,10.3,6.1,1.9,0.8,0.6,0.2,1,0.31842813936097486,0
Festus Ezeli,2012,0.066,9.3,2.4,4.0,0.3,0.3,0.9,1,0.3178582604897978,0
Michael Carter-Williams,2013,0.026,15.5,16.7,6.2,6.3,1.9,0.6,1,0.5691019800580489,1
Victor Oladipo,2013,0.026,13.6,13.8,4.1,4.1,1.6,0.5,1,0.5208276642913585,1
Trey Burke,2013,0.02,12.6,12.8,3.0,5.7,0.6,0.1,1,0.500135835749778,1
Mason Plumlee,2013,0.176,19.0,7.4,4.4,0.9,0.7,0.8,1,0.46348591356442737,1
Ryan Kelly,2013,0.081,12.6,8.0,3.7,1.6,0.5,0.8,1,0.46348591356442737,0
Kelly Olynyk,2013,0.101,15.2,8.7,5.2,1.6,0.5,0.4,1,0.46348591356442737,2
Pero Antić,2013,0.075,11.7,7.0,4.2,1.2,0.4,0.2,1,0.46348591356442737,0
Cody Zeller,2013,0.09,13.1,6.0,4.3,1.1,0.5,0.5,1,0.43539372967047024,2
Ben McLemore,2013,0.016,7.7,8.8,2.9,1.0,0.5,0.2,1,0.4202917640423669,0
Tim Hardaway Jr.,2013,0.08,12.7,10.2,1.5,0.8,0.5,0.1,1,0.4199601055485116,0
Gorgui Dieng,2013,0.129,16.5,4.8,5.0,0.7,0.5,0.8,1,0.4187803328016232,2
Nate Wolters,2013,0.043,12.7,7.2,2.6,3.2,0.6,0.3,1,0.417811710691284,0
Giannis Antetokounmpo,2013,0.031,10.8,6.8,4.4,1.9,0.8,0.8,1,0.41667288381138773,2
Hollis Thompson,2013,0.055,9.5,6.0,3.2,0.9,0.7,0.2,1,0.3893929667327566,0
Nick Calathes,2013,0.062,12.3,4.9,1.9,2.9,0.9,0.1,1,0.37946963412195783,0
Kentavious Caldwell-Pope,2013,0.055,9.4,5.9,2.0,0.7,0.9,0.2,1,0.37773796689433603,0
Steven Adams,2013,0.114,11.2,3.3,4.1,0.5,0.5,0.7,1,0.36893458498231235,2
Ray McCallum,2013,0.02,9.7,6.2,1.8,2.7,0.5,0.2,1,0.3403541776299329,0
Matthew Dellavedova,2013,0.078,10.7,4.7,1.7,2.6,0.5,0.1,1,0.3316331338573028,0
Casper Ware,2013,0.071,13.0,5.3,1.0,1.1,0.9,0.0,1,0.3117530781315054,0
Jeff Withey,2013,0.128,15.2,3.3,2.6,0.4,0.3,0.9,1,0.3101333183930825,0
Andre Roberson,2013,0.099,9.0,1.9,2.4,0.4,0.5,0.3,1,0.30262822340514894,0
Vítor Luiz Faverani,2013,0.031,11.0,4.4,3.5,0.4,0.4,0.7,1,0.2954174968913002,0
Dewayne Dedmon,2013,0.07,10.7,3.1,4.1,0.2,0.2,0.7,1,0.2946677207213562,0
Jorge Gutiérrez,2013,0.048,8.7,4.1,1.5,2.0,0.7,0.1,1,0.29174004614292354,0
Troy Daniels,2013,0.15,16.0,8.4,0.8,1.0,0.0,0.0,1,0.2915721965459469,0
Robbie Hummel,2013,0.084,9.6,3.4,2.5,0.4,0.3,0.0,1,0.2897737918795697,0
Anthony Bennett,2013,-0.028,6.9,4.2,3.0,0.3,0.4,0.2,1,0.27192550059617887,0
Justin Hamilton,2013,0.089,11.9,3.3,0.9,0.0,0.6,0.0,1,0.26875583376365525,0
Miroslav Raduljica,2013,0.112,15.3,3.8,2.3,0.5,0.1,0.3,1,0.2678277624989584,0
Nerlens Noel,2014,0.083,15.0,9.9,8.1,1.7,1.8,1.9,1,0.5747496339806055,1
Elfrid Payton,2014,0.044,13.8,8.9,4.3,6.5,1.7,0.2,1,0.5356492004196092,1
Jordan Clarkson,2014,0.078,16.9,11.9,3.2,3.5,0.9,0.2,1,0.5327512632214292,1
Andrew Wiggins,2014,0.034,13.9,16.9,4.6,2.1,1.0,0.6,1,0.5322430087816745,1
Nikola Mirotić,2014,0.165,17.9,10.2,4.9,1.2,0.7,0.7,1,0.5315852055590531,1
Jabari Parker,2014,0.088,14.5,12.3,5.5,1.7,1.2,0.2,1,0.5315852055590531,0
Langston Galloway,2014,0.043,12.3,11.8,4.2,3.3,1.2,0.3,1,0.5208276642913585,2
Bojan Bogdanović,2014,0.062,11.6,9.0,2.7,0.9,0.4,0.1,1,0.4960534452950615,2
