Player,Season,VORP,DWS,PER,G,FTA,TOV,PTS,DRB,RookieNBA,ClassRookie,Rookie
Jaylen Nowell,2019,-0.1,0.0,10.5,15.0,1.1,0.2,3.8,0.7,0,0,1
Michael Frazier,2019,-0.3,0.1,-0.9,13.0,1.1,0.4,2.1,0.7,0,0,1
DaQuan Jeffries,2019,-0.1,0.1,11.2,13.0,0.5,0.2,3.8,1.2,0,0,1
Alen Smailagić,2019,0.0,0.1,14.5,14.0,1.4,0.8,4.2,1.2,0,0,1
Oshae Brissett,2019,-0.1,0.2,6.7,19.0,0.5,0.4,1.9,0.9,0,0,1
Juwan Morgan,2019,0.0,0.1,10.1,21.0,0.2,0.3,1.7,0.9,0,0,1
Donta Hall,2019,-0.1,0.2,13.6,9.0,2.0,0.6,4.3,2.7,0,0,1
Vincent Poirier,2019,-0.1,0.2,12.7,22.0,0.3,0.4,1.9,1.4,0,0,1
Tremont Waters,2019,-0.2,0.2,4.3,11.0,0.7,1.4,3.6,1.1,0,0,1
Adam Mokoka,2019,-0.1,0.1,8.2,11.0,0.4,0.2,2.9,0.3,0,0,1
Miye Oni,2019,-0.1,0.1,9.7,10.0,0.5,0.4,3.5,1.2,0,0,1
Jaylen Hoard,2019,0.0,0.1,14.9,13.0,1.0,0.3,2.9,1.4,0,0,1
Jeremiah Martin,2019,0.1,0.1,21.8,9.0,1.6,0.4,7.1,1.0,0,0,1
Jarrell Brantley,2019,-0.1,0.1,8.0,9.0,0.2,0.8,2.7,2.0,0,0,1
Bol Bol,2019,0.0,0.1,14.4,7.0,1.4,1.4,5.7,2.0,0,0,1
Paul Watson,2019,0.0,0.1,12.6,10.0,0.9,0.3,3.1,1.5,0,0,1
Gabe Vincent,2019,-0.2,0.1,1.2,9.0,0.0,0.1,2.4,0.6,0,0,1
Devon Hall,2019,-0.1,0.1,3.1,11.0,0.7,0.5,1.8,0.5,0,0,1
Talen Horton-Tucker,2019,0.0,0.2,12.3,6.0,0.7,1.0,5.7,0.8,0,0,1
Quinndary Weatherspoon,2019,-0.1,0.0,3.2,11.0,0.2,0.5,1.1,0.5,0,0,1
Dean Wade,2019,0.0,0.1,13.9,12.0,0.1,0.3,1.7,1.3,0,0,1
Mfiondu Kabengele,2019,0.1,0.1,18.2,12.0,0.4,0.2,3.5,0.8,0,0,1
Louis King,2019,-0.1,0.0,6.2,10.0,0.3,0.2,2.0,0.9,0,0,1
Vic Law,2019,-0.1,0.1,3.7,8.0,0.8,0.3,1.9,1.1,0,0,1
Tyler Cook,2019,0.0,0.0,19.4,13.0,0.6,0.2,1.8,0.6,0,0,1
Jordan Bone,2019,-0.1,0.0,0.8,10.0,0.0,0.2,1.2,0.4,0,0,1
Ignas Brazdeikis,2019,-0.1,0.0,3.2,9.0,0.6,0.2,1.9,0.3,0,0,1
Kevin Hervey,2019,0.0,0.1,5.0,10.0,0.0,0.0,1.7,1.1,0,0,1
Zylan Cheatham,2019,-0.1,0.0,6.7,4.0,0.0,1.0,3.0,1.5,0,0,1
Nigel Williams-Goss,2019,0.0,0.1,8.1,10.0,0.2,0.3,1.4,0.4,0,0,1
Justin Robinson,2019,0.0,0.0,8.2,9.0,0.0,0.3,1.4,0.4,0,0,1
Luka Šamanić,2019,0.0,0.0,8.8,3.0,1.3,0.7,5.3,3.0,0,0,1
Vlatko Čančar,2019,0.0,0.0,11.4,14.0,0.3,0.2,1.2,0.4,0,0,1
Justin Wright-Foreman,2019,-0.1,0.1,8.8,4.0,1.0,0.8,4.8,1.3,0,0,1
Zach Norvell,2019,-0.1,0.0,2.6,5.0,0.2,0.6,2.0,1.2,0,0,1
Charlie Brown Jr.,2019,0.0,0.0,11.0,10.0,0.5,0.3,2.0,0.2,0,0,1
Moses Brown,2019,-0.1,0.0,6.7,9.0,0.9,0.3,1.2,1.2,0,0,1
Tacko Fall,2019,0.1,0.1,28.4,7.0,0.4,0.4,3.3,2.0,0,0,1
Jalen Lecque,2019,-0.1,0.0,2.7,5.0,0.4,0.4,2.0,0.4,0,0,1
Brian Bowen,2019,-0.1,0.0,0.1,6.0,0.0,0.2,1.0,1.0,0,0,1
Dewan Hernandez,2019,-0.1,0.1,12.9,6.0,0.8,0.5,2.3,1.5,0,0,1
Josh Reaves,2019,-0.1,0.0,5.8,4.0,0.5,0.0,2.0,0.5,0,0,1
Marial Shayok,2019,-0.1,0.0,1.4,4.0,1.0,0.8,2.8,1.5,0,0,1
KZ Okpala,2019,0.0,0.0,13.7,5.0,0.4,0.2,1.4,0.8,0,0,1
Matt Mooney,2019,0.0,0.0,8.1,4.0,0.0,0.0,0.5,0.8,0,0,1
Eric Mika,2019,0.0,0.0,13.9,1.0,2.0,0.0,6.0,5.0,0,0,1
Stanton Kidd,2019,-0.1,0.0,-13.7,4.0,0.0,0.5,0.0,0.8,0,0,1
Tariq Owens,2019,0.0,0.0,8.4,3.0,0.7,0.0,1.3,0.3,0,0,1
Kyle Alexander,2019,0.0,0.0,4.7,2.0,0.0,0.5,1.0,0.5,0,0,1
William Howard,2019,-0.1,0.0,-12.7,2.0,0.0,0.5,0.0,1.0,0,0,1
Shamorie Ponds,2019,0.0,0.0,33.1,4.0,0.5,0.0,2.3,0.3,0,0,1
Isaiah Roby,2019,0.0,0.0,-7.7,3.0,0.0,0.3,0.0,0.7,0,0,1
Kyle Guy,2019,0.0,0.0,6.6,3.0,0.0,0.0,1.3,0.3,0,0,1
Devontae Cacok,2019,0.0,0.0,28.6,1.0,0.0,0.0,6.0,3.0,0,0,1
Jared Harper,2019,0.0,0.0,-5.3,3.0,0.0,0.0,0.7,0.0,0,0,1
Max Strus,2019,0.0,0.0,30.7,2.0,0.5,0.0,2.5,0.0,0,0,1
Malik Newman,2019,0.0,0.0,-11.4,1.0,2.0,1.0,2.0,0.0,0,0,1
Marques Bolden,2019,0.0,0.0,19.8,1.0,0.0,0.0,0.0,2.0,0,0,1
Anthony Edwards,2020,-0.1,1.4,13.9,72.0,3.8,2.2,19.3,3.8,1,1,1
Isaac Okoro,2020,-1.7,1.0,7.9,67.0,2.3,1.3,9.6,2.1,1,2,1
Jae'Sean Tate,2020,0.3,1.6,13.8,70.0,2.1,1.4,11.3,3.5,1,1,1
Patrick Williams,2020,-0.2,2.2,10.5,71.0,1.8,1.4,9.2,3.7,1,2,1
Saddiq Bey,2020,0.7,1.7,12.6,70.0,2.1,0.9,12.2,3.9,1,1,1
Théo Maledon,2020,-1.3,1.1,8.2,65.0,2.1,2.2,10.1,2.9,0,0,1
Tyrese Haliburton,2020,1.5,0.7,16.2,58.0,1.0,1.6,13.0,2.3,1,1,1
Desmond Bane,2020,0.5,1.3,12.2,68.0,0.7,0.9,9.2,2.6,1,2,1
Jaden McDaniels,2020,-0.6,0.9,8.9,63.0,0.7,0.7,6.8,2.9,0,0,1
LaMelo Ball,2020,1.4,1.9,17.5,51.0,3.2,2.8,15.7,4.7,1,1,1
Isaiah Stewart,2020,0.3,2.1,16.4,68.0,1.4,1.0,7.9,4.3,1,2,1
Facundo Campazzo,2020,0.5,1.5,11.6,65.0,1.4,1.1,6.1,1.7,0,0,1
Cole Anthony,2020,-0.4,0.9,12.1,47.0,2.8,2.3,12.9,3.9,0,0,1
Payton Pritchard,2020,0.4,0.9,12.4,66.0,0.7,0.8,7.7,1.9,0,0,1
Deni Avdija,2020,-0.4,1.2,7.6,54.0,0.8,0.6,6.3,4.4,0,0,1
Immanuel Quickley,2020,0.9,1.4,15.8,64.0,2.7,0.9,11.4,1.8,1,2,1
Chuma Okeke,2020,0.1,1.0,11.8,45.0,0.9,0.8,7.8,3.1,0,0,1
Aleksej Pokusevski,2020,-1.1,1.0,6.1,45.0,0.9,2.2,8.2,4.0,0,0,1
Xavier Tillman Sr.,2020,0.5,1.5,14.7,59.0,0.9,0.8,6.6,3.1,0,0,1
KJ Martin,2020,0.0,0.9,14.6,45.0,1.9,0.8,9.3,3.8,0,0,1
Devin Vassell,2020,0.1,1.1,10.6,62.0,0.8,0.4,5.5,2.4,0,0,1
Tyrese Maxey,2020,0.1,1.1,14.5,61.0,1.1,0.7,8.0,1.5,0,0,1
Malachi Flynn,2020,-0.1,0.8,10.9,47.0,1.2,0.9,7.5,2.3,0,0,1
Kira Lewis Jr.,2020,-0.3,0.6,10.3,54.0,0.9,0.6,6.4,1.1,0,0,1
R.J. Hampton,2020,-0.4,0.7,11.1,51.0,1.6,1.0,6.9,2.9,0,0,1
James Wiseman,2020,-0.6,1.2,13.1,39.0,2.2,1.5,11.5,4.4,0,0,1
Saben Lee,2020,0.0,0.8,13.8,48.0,1.9,1.1,5.6,1.6,0,0,1
Precious Achiuwa,2020,-0.4,1.0,14.2,61.0,1.8,0.7,5.0,2.2,0,0,1
Naji Marshall,2020,0.1,0.7,11.4,32.0,2.3,1.2,7.7,4.2,0,0,1
Obi Toppin,2020,0.2,1.0,12.7,62.0,0.4,0.4,4.1,1.8,0,0,1
Killian Hayes,2020,-0.9,0.6,5.3,26.0,0.7,3.2,6.8,2.4,0,0,1
Aaron Nesmith,2020,-0.2,0.6,9.4,46.0,0.6,0.5,4.7,2.2,0,0,1
Onyeka Okongwu,2020,0.1,0.8,16.8,50.0,1.1,0.6,4.6,2.0,0,0,1
Armoni Brooks,2020,-0.2,0.2,10.4,20.0,0.6,1.1,11.2,2.9,0,0,1
Dylan Windler,2020,0.0,0.5,10.8,31.0,0.9,1.0,5.2,2.8,0,0,1
Lamar Stevens,2020,-0.3,0.5,10.5,40.0,1.3,0.6,4.1,1.8,0,0,1
Josh Green,2020,-0.2,0.4,8.8,39.0,0.6,0.4,2.6,1.3,0,0,1
Anthony Lamb,2020,-0.4,0.1,8.7,24.0,0.9,0.8,5.5,1.8,0,0,1
Brodric Thomas,2020,-0.2,0.3,8.0,32.0,1.4,0.7,3.9,1.4,0,0,1
Zeke Nnaji,2020,0.0,0.3,11.3,42.0,0.4,0.2,3.2,1.2,0,0,1
Freddie Gillespie,2020,-0.1,0.5,13.4,20.0,1.7,0.6,5.6,2.8,0,0,1
Isaiah Joe,2020,-0.1,0.4,9.5,41.0,0.6,0.3,3.7,0.7,0,0,1
Nico Mannion,2020,-0.2,0.4,9.3,30.0,0.9,1.0,4.1,1.3,0,0,1
Josh Hall,2020,-0.8,0.2,1.0,21.0,2.1,1.2,4.1,2.5,0,0,1
Mason Jones,2020,-0.1,0.2,12.1,32.0,2.0,0.9,5.3,1.5,0,0,1
Trent Forrest,2020,0.1,0.4,11.2,30.0,0.6,0.7,2.9,1.1,0,0,1
Nathan Knight,2020,-0.1,0.3,13.9,33.0,1.7,0.5,3.8,1.4,0,0,1
Jordan Nwora,2020,0.1,0.4,16.1,30.0,0.8,0.8,5.7,1.7,0,0,1
Tre Jones,2020,-0.1,0.1,12.1,37.0,0.5,0.4,2.5,0.4,0,0,1
Skylar Mays,2020,0.3,0.3,16.8,33.0,0.8,0.3,3.8,0.8,0,0,1
Sam Merrill,2020,0.1,0.2,11.9,30.0,0.1,0.3,3.0,0.8,0,0,1
Anthony Gill,2020,0.0,0.3,13.7,26.0,0.6,0.3,3.1,1.3,0,0,1
Gabriel Deck,2020,0.1,0.1,16.1,10.0,2.2,0.6,8.4,2.4,0,0,1
Reggie Perry,2020,-0.2,0.2,11.0,26.0,0.5,0.6,3.0,1.8,0,0,1
Markus Howard,2020,-0.3,0.1,6.4,37.0,0.2,0.5,2.8,0.5,0,0,1
CJ Elleby,2020,-0.1,0.1,9.4,30.0,0.5,0.2,2.3,0.7,0,0,1
Killian Tillie,2020,-0.1,0.2,8.5,18.0,0.6,0.1,3.2,1.0,0,0,1
Paul Reed,2020,0.0,0.4,21.2,26.0,0.3,0.5,3.4,1.2,0,0,1
Jalen Harris,2020,0.1,0.1,15.2,13.0,0.7,1.1,7.4,1.2,0,0,1
Daniel Oturu,2020,-0.1,0.2,12.5,30.0,0.4,0.3,1.8,0.9,0,0,1
Sean McDermott,2020,-0.1,0.1,7.2,18.0,0.4,0.2,2.2,0.7,0,0,1
Jalen Smith,2020,-0.2,0.2,8.4,27.0,0.3,0.3,2.0,1.1,0,0,1
Mamadi Diakite,2020,0.0,0.2,12.3,14.0,1.0,0.2,3.1,1.9,0,0,1
Deividas Sirvydis,2020,-0.1,0.1,5.7,20.0,0.3,0.3,2.1,1.5,0,0,1
Dakota Mathias,2020,0.0,0.1,9.8,8.0,0.8,0.1,6.0,0.8,0,0,1
Vernon Carey Jr.,2020,-0.1,0.1,11.7,19.0,0.6,0.3,2.4,1.1,0,0,1
Robert Franks,2020,0.0,0.1,16.5,7.0,1.9,0.3,6.1,1.1,0,0,1
Cassius Winston,2020,0.0,0.1,10.8,22.0,0.3,0.2,1.9,0.4,0,0,1
Jahmi'us Ramsey,2020,-0.1,0.0,10.5,13.0,0.4,0.2,3.1,0.6,0,0,1
Cassius Stanley,2020,-0.2,0.1,5.5,24.0,0.4,0.0,1.5,0.5,0,0,1
Nate Hinton,2020,0.0,0.1,10.4,21.0,0.5,0.2,2.0,0.4,0,0,1
Karim Mané,2020,-0.2,0.0,1.3,10.0,0.5,0.3,1.1,1.3,0,0,1
Cameron Oliver,2020,0.0,0.1,17.2,4.0,1.0,0.8,10.8,4.0,0,0,1
Jay Scrubb,2020,-0.2,0.1,6.3,4.0,1.3,1.8,8.8,3.0,0,0,1
Keljin Blevins,2020,-0.2,0.0,-0.9,17.0,0.0,0.3,0.7,0.4,0,0,1
Devin Cannady,2020,0.0,0.1,11.2,8.0,0.9,0.3,4.3,0.6,0,0,1
Tyler Bey,2020,-0.1,0.0,5.9,18.0,0.3,0.2,1.0,0.6,0,0,1
Elijah Hughes,2020,0.0,0.1,8.4,18.0,0.2,0.3,1.7,0.4,0,0,1
Nick Richards,2020,-0.1,0.0,5.5,18.0,0.6,0.2,0.8,0.4,0,0,1
Udoka Azubuike,2020,0.0,0.1,10.3,15.0,0.7,0.2,1.1,0.6,0,0,1
Tyrell Terry,2020,0.0,0.1,6.0,11.0,0.3,0.2,1.0,0.5,0,0,1
Didi Louzada,2020,-0.1,0.0,-0.9,3.0,0.0,1.0,2.7,0.7,0,0,1
Jontay Porter,2020,-0.1,0.1,9.2,11.0,0.5,0.6,2.0,0.9,0,0,1
Devon Dotson,2020,0.1,0.1,19.3,11.0,0.0,0.0,2.1,0.3,0,0,1
Ty-Shon Alexander,2020,-0.1,0.0,4.2,15.0,0.1,0.2,0.6,0.5,0,0,1
Robert Woodard II,2020,0.0,0.0,12.5,13.0,0.6,0.1,1.5,0.9,0,0,1
Elijah Bryant,2020,0.0,0.0,10.6,1.0,3.0,4.0,16.0,4.0,0,0,1
Amida Brimah,2020,0.0,0.1,16.6,5.0,0.6,0.8,2.6,1.2,0,0,1
Grant Riller,2020,0.0,0.0,23.6,7.0,0.0,0.1,2.6,0.1,0,0,1
Nate Darling,2020,0.0,0.0,8.2,7.0,0.4,0.1,1.3,0.0,0,0,1
Greg Whittington,2020,0.0,0.0,-10.2,4.0,0.0,0.0,0.0,0.0,0,0,1
Malik Fitts,2020,0.0,0.0,2.9,3.0,0.0,0.0,1.0,1.0,0,0,1
Ashton Hagans,2020,0.0,0.0,-12.4,2.0,0.0,0.5,0.0,0.0,0,0,1
Will Magnay,2020,0.0,0.0,-35.1,1.0,0.0,1.0,0.0,0.0,0,0,1
Scottie Barnes,2021,1.9,2.9,16.3,74.0,2.9,1.8,15.3,4.9,1,1,1
Franz Wagner,2021,0.8,1.9,14.7,79.0,2.8,1.5,15.2,3.4,1,1,1
Herbert Jones,2021,0.9,2.5,12.3,78.0,2.1,1.3,9.5,2.5,1,2,1
Evan Mobley,2021,1.5,3.7,16.1,69.0,3.7,1.9,15.0,6.2,1,1,1
Jalen Green,2021,-0.5,0.2,12.5,67.0,3.5,2.0,17.3,2.9,1,1,1
Ayo Dosunmu,2021,0.0,1.3,11.2,77.0,1.0,1.4,8.8,2.4,1,2,1
Cade Cunningham,2021,0.2,1.9,13.1,64.0,2.6,3.7,17.4,4.6,1,1,1
Davion Mitchell,2021,-0.9,0.6,10.8,75.0,1.1,1.5,11.5,1.8,0,0,1
Corey Kispert,2021,-0.1,0.7,10.9,77.0,0.8,0.6,8.2,2.0,0,0,1
Josh Giddey,2021,0.5,1.7,13.3,54.0,1.5,3.2,12.5,6.0,1,2,1
Chris Duarte,2021,-0.1,0.7,12.3,55.0,2.0,1.6,13.1,3.4,1,2,1
Alperen Şengün,2021,0.4,1.3,16.0,72.0,3.2,2.0,9.6,3.5,0,0,1
Austin Reaves,2021,0.0,0.8,11.5,61.0,1.9,0.7,7.3,2.4,0,0,1
Tre Mann,2021,-0.8,1.0,10.2,60.0,1.4,1.2,10.4,2.4,0,0,1
Ziaire Williams,2021,-0.3,1.1,9.7,62.0,0.9,0.7,8.1,1.7,0,0,1
Josh Christopher,2021,-0.5,0.7,12.2,74.0,1.5,1.5,7.9,1.8,0,0,1
Bones Hyland,2021,0.5,1.3,14.4,69.0,1.8,1.2,10.1,2.5,1,2,1
Jalen Suggs,2021,-1.2,1.3,8.6,48.0,3.4,3.0,11.8,3.0,0,0,1
Aaron Wiggins,2021,-0.7,0.8,10.3,50.0,1.7,1.1,8.3,2.5,0,0,1
Jonathan Kuminga,2021,0.1,1.8,15.2,70.0,2.7,1.1,9.3,2.6,0,0,1
Cam Thomas,2021,-0.4,0.8,11.7,67.0,1.6,0.8,8.5,2.2,0,0,1
Jeremiah Robinson-Earl,2021,-0.1,1.0,11.7,49.0,1.1,0.8,7.5,4.1,0,0,1
Kessler Edwards,2021,-0.5,0.9,8.3,48.0,0.4,0.9,5.9,2.7,0,0,1
Duane Washington Jr.,2021,-0.7,0.2,10.2,48.0,1.3,1.2,9.9,1.6,0,0,1
Joshua Primo,2021,-0.7,0.6,7.1,50.0,1.2,1.1,5.8,1.6,0,0,1
Trendon Watford,2021,0.1,0.5,15.8,48.0,2.0,0.9,7.6,3.0,0,0,1
Trey Murphy III,2021,0.2,0.6,12.5,62.0,0.8,0.3,5.4,1.6,0,0,1
Jose Alvarado,2021,0.8,1.1,16.4,54.0,1.0,0.7,6.1,1.4,0,0,1
Quentin Grimes,2021,0.3,0.9,10.7,46.0,0.4,0.6,6.0,1.5,0,0,1
Brandon Boston Jr.,2021,-0.3,0.9,11.2,51.0,1.4,0.6,6.7,1.8,0,0,1
Terry Taylor,2021,0.2,0.2,19.0,33.0,1.5,0.7,9.6,2.3,0,0,1
Omer Yurtseven,2021,0.2,1.4,17.4,56.0,1.1,0.7,5.3,3.7,0,0,1
Keon Johnson,2021,-0.7,0.4,8.7,37.0,1.4,1.2,7.2,1.5,0,0,1
Dalano Banton,2021,-0.2,0.8,10.0,64.0,0.7,0.8,3.2,1.3,0,0,1
Vit Krejci,2021,-0.6,0.5,8.5,30.0,0.7,1.0,6.2,2.8,0,0,1
Greg Brown III,2021,-0.4,0.5,11.0,48.0,1.4,0.8,4.7,2.0,0,0,1
Brandon Williams,2021,-0.6,0.2,11.0,24.0,4.0,2.4,12.9,2.3,0,0,1
Moses Moody,2021,-0.1,0.7,10.5,52.0,0.7,0.3,4.4,1.2,0,0,1
Jock Landale,2021,0.2,0.4,16.0,54.0,0.8,0.6,4.9,1.4,0,0,1
Keifer Sykes,2021,-0.7,0.1,5.9,32.0,0.5,1.0,5.6,1.2,0,0,1
Jericho Sims,2021,0.0,0.8,11.6,41.0,0.7,0.5,2.2,2.6,0,0,1
Isaiah Jackson,2021,0.0,0.7,20.5,36.0,2.4,1.1,8.3,2.5,0,0,1
Lindy Waters III,2021,0.1,0.5,13.0,25.0,0.2,0.4,8.0,2.7,0,0,1
Olivier Sarr,2021,-0.2,0.3,14.0,22.0,1.3,1.0,7.0,2.7,0,0,1
Sandro Mamukelashvili,2021,0.2,0.3,14.7,41.0,0.5,0.4,3.8,1.1,0,0,1
Day'Ron Sharpe,2021,-0.1,0.5,20.7,32.0,1.3,0.9,6.2,2.5,0,0,1
Luka Garza,2021,-0.1,0.2,15.6,32.0,1.9,0.6,5.8,1.3,0,0,1
Isaiah Livers,2021,0.0,0.3,11.1,19.0,0.7,0.8,6.4,2.2,0,0,1
Miles McBride,2021,-0.2,0.4,6.1,40.0,0.3,0.1,2.2,1.0,0,0,1
Jared Butler,2021,0.0,0.5,12.1,42.0,0.4,0.8,3.8,1.0,0,0,1
Santi Aldama,2021,-0.3,0.4,10.2,32.0,1.0,0.5,4.1,1.7,0,0,1
Ish Wainright,2021,0.0,0.6,9.4,45.0,0.3,0.3,2.4,0.6,0,0,1
David Duke Jr.,2021,-0.2,0.3,10.0,22.0,1.0,0.4,4.7,1.7,0,0,1
James Bouknight,2021,-0.4,0.1,10.1,31.0,1.0,0.5,4.6,1.0,0,0,1
Justin Champagnie,2021,0.0,0.3,13.6,36.0,0.3,0.2,2.3,1.0,0,0,1
JT Thor,2021,-0.1,0.2,9.7,33.0,0.6,0.3,2.0,1.0,0,0,1
Daishen Nix,2021,-0.3,0.1,8.1,24.0,1.3,1.1,3.2,1.1,0,0,1
Leandro Bolmaro,2021,-0.2,0.2,5.4,35.0,0.4,0.4,1.4,0.8,0,0,1
Usman Garuba,2021,0.1,0.3,12.9,24.0,0.3,0.3,2.0,2.6,0,0,1
Georgios Kalaitzakis,2021,-0.3,0.2,8.6,13.0,2.3,1.5,6.6,1.2,0,0,1
Malcolm Hill,2021,0.0,0.2,12.7,19.0,0.7,0.2,3.8,1.3,0,0,1
Joe Wieskamp,2021,-0.1,0.1,7.1,29.0,0.4,0.1,2.1,0.3,0,0,1
Javonte Smart,2021,-0.2,0.2,5.1,17.0,0.4,0.6,3.0,1.1,0,0,1
Lindell Wigginton,2021,-0.2,0.1,10.2,19.0,1.8,0.6,4.2,1.2,0,0,1
Braxton Key,2021,-0.1,0.3,13.7,11.0,1.2,1.0,7.2,3.4,0,0,1
Jamorko Pickett,2021,-0.1,0.1,7.6,13.0,0.2,0.4,3.8,2.0,0,0,1
Zavier Simpson,2021,-0.3,0.1,7.7,4.0,1.3,2.5,11.0,4.8,0,0,1
Hassani Gravett,2021,0.0,0.1,10.1,8.0,0.5,1.1,6.3,2.5,0,0,1
Charles Bassey,2021,0.2,0.3,21.5,23.0,0.5,0.3,3.0,1.7,0,0,1
Kevin Pangos,2021,-0.2,0.1,6.5,24.0,0.2,0.3,1.6,0.4,0,0,1
Sam Hauser,2021,0.2,0.2,14.8,26.0,0.0,0.1,2.5,0.9,0,0,1
Xavier Moon,2021,0.1,0.2,16.2,10.0,0.5,0.6,5.8,1.2,0,0,1
Marcus Garrett,2021,-0.1,0.2,4.7,12.0,0.4,0.2,1.1,1.2,0,0,1
Jalen Johnson,2021,-0.1,0.1,11.3,22.0,0.3,0.4,2.4,1.1,0,0,1
Neemias Queta,2021,-0.1,0.1,12.7,15.0,1.1,0.4,3.0,1.1,0,0,1
Jeff Dowtin,2021,-0.1,0.1,6.8,9.0,0.2,0.6,2.1,1.1,0,0,1
Chaundee Brown Jr.,2021,-0.1,0.0,6.4,5.0,1.2,0.2,6.2,3.0,0,0,1
Isaiah Todd,2021,-0.1,0.1,4.7,12.0,0.5,0.3,1.7,0.8,0,0,1
Trevelin Queen,2021,0.1,0.1,18.2,10.0,0.4,0.7,4.3,0.9,0,0,1
Aleem Ford,2021,-0.2,0.1,0.5,5.0,0.0,0.8,2.8,2.6,0,0,1
Yves Pons,2021,-0.1,0.1,5.9,12.0,0.2,0.1,1.1,0.6,0,0,1
Kai Jones,2021,-0.1,0.0,9.2,21.0,0.4,0.3,1.0,0.4,0,0,1
RJ Nembhard Jr.,2021,-0.1,0.0,8.0,14.0,0.3,0.2,1.1,0.3,0,0,1
Myles Powell,2021,-0.1,0.0,0.2,11.0,0.2,0.3,1.2,0.5,0,0,1
Cameron McGriff,2021,0.0,0.0,12.5,3.0,0.7,0.0,4.7,3.0,0,0,1
Gabriel Lundberg,2021,0.0,0.1,7.7,4.0,0.0,0.8,3.3,1.3,0,0,1
Sharife Cooper,2021,-0.1,0.0,-5.4,13.0,0.0,0.4,0.5,0.4,0,0,1
Xavier Sneed,2021,-0.1,0.0,0.4,9.0,0.0,0.0,0.6,0.4,0,0,1
Petr Cornelie,2021,-0.1,0.0,9.6,13.0,0.3,0.3,1.1,0.5,0,0,1
Marko Simonovic,2021,-0.1,0.0,10.2,9.0,1.2,0.2,1.9,0.6,0,0,1
Micah Potter,2021,0.0,0.0,13.6,3.0,0.7,0.3,4.0,1.7,0,0,1
Jordan Schakel,2021,-0.1,0.0,-1.2,4.0,0.5,0.3,1.3,1.5,0,0,1
Mac McClung,2021,0.0,0.0,5.2,2.0,0.5,1.5,4.0,1.5,0,0,1
Carlik Jones,2021,-0.1,0.0,-1.8,5.0,0.4,0.6,0.8,0.4,0,0,1
Gabe York,2021,0.0,0.0,12.7,2.0,2.5,0.5,4.0,1.0,0,0,1
Joel Ayayi,2021,0.0,0.0,3.4,7.0,0.0,0.0,0.3,0.3,0,0,1
Jay Huff,2021,0.0,0.0,0.6,4.0,0.0,0.3,0.0,0.8,0,0,1
McKinley Wright IV,2021,0.0,0.0,9.5,5.0,0.0,0.2,1.0,0.0,0,0,1
Craig Sword,2021,0.0,0.0,14.2,3.0,0.0,0.3,2.0,0.0,0,0,1
Eugene Omoruyi,2021,0.0,0.0,17.0,4.0,1.0,0.0,1.8,1.3,0,0,1
Aaron Henry,2021,-0.1,0.0,-7.4,6.0,0.0,0.3,0.3,0.2,0,0,1
Trayvon Palmer,2021,-0.1,0.0,-5.7,1.0,0.0,1.0,0.0,2.0,0,0,1
Moses Wright,2021,0.0,0.0,18.3,4.0,0.8,0.0,1.3,0.5,0,0,1
Cat Barber,2021,-0.1,0.0,-11.2,3.0,1.3,0.3,0.0,0.7,0,0,1
Jarron Cumberland,2021,0.0,0.0,8.4,3.0,0.0,0.0,0.7,0.7,0,0,1
JaQuori McLaughlin,2021,0.0,0.0,-2.9,4.0,0.0,0.0,0.0,0.0,0,0,1
Rob Edwards,2021,0.0,0.0,-0.8,2.0,0.0,0.5,1.5,1.5,0,0,1
Tre Scott,2021,0.0,0.0,20.4,2.0,0.0,0.0,3.0,0.5,0,0,1
Shaq Buchanan,2021,0.0,0.0,0.6,2.0,0.0,1.0,1.0,0.5,0,0,1
Jon Teske,2021,0.0,0.0,1.5,3.0,0.7,0.0,0.0,0.7,0,0,1
Feron Hunt,2021,0.0,0.0,-3.0,2.0,0.0,0.5,0.0,0.0,0,0,1
M.J. Walker,2021,0.0,0.0,-3.3,2.0,0.0,0.0,0.0,0.5,0,0,1
Paris Bass,2021,0.0,0.0,13.9,2.0,1.0,1.0,3.0,1.0,0,0,1
Scottie Lewis,2021,0.0,0.0,14.6,2.0,1.0,0.0,0.5,0.0,0,0,1
Jaysean Paige,2021,0.0,0.0,-22.2,1.0,0.0,1.0,0.0,1.0,0,0,1
Jordan Goodwin,2021,0.0,0.0,-20.4,2.0,0.0,0.0,0.0,0.5,0,0,1
Jaden Springer,2021,0.0,0.0,26.4,2.0,0.0,0.5,1.0,0.5,0,0,1
Arnoldas Kulboka,2021,0.0,0.0,-10.7,2.0,0.0,0.0,0.0,0.0,0,0,1
Matt Ryan,2021,0.0,0.0,3.5,1.0,0.0,0.0,3.0,0.0,0,0,1
Javin DeLaurier,2021,0.0,0.0,15.6,1.0,0.0,0.0,0.0,1.0,0,0,1
Jaime Echenique,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
David Johnson,2021,0.0,0.0,-20.0,2.0,0.0,0.0,0.0,0.0,0,0,1
Tyler Hall,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
Ahmad Caver,2021,0.0,0.0,76.2,1.0,0.0,0.0,2.0,0.0,0,0,1
DeJon Jarreau,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
